Date,Wind_speed,TempAir,dni,dhi,Ghi
09/06/2020,1.543333333,29.55555556,71.26666667,168.9208333,240.1879167
10/06/2020,1.338333333,32.05555556,71.45083333,165.3725,236.8229167
11/06/2020,1.44,30.27777778,81.62166667,145.0241667,226.64625
12/06/2020,1.550833333,27.55555556,76.41333333,149.0995833,225.515
13/06/2020,2.280416667,30.16666667,81.59583333,148.7175,230.3141667
14/06/2020,1.9275,31.88888889,67.05083333,188.36125,255.4116667
15/06/2020,1.74875,31.05555556,68.95541667,181.33625,250.2920833
16/06/2020,1.631666667,29.77777778,66.68791667,197.6933333,264.3808333
17/06/2020,1.669583333,29.27777778,71.18916667,187.4579167,258.6483333
18/06/2020,2.270416667,31.44444444,79.82125,155.9970833,235.8175
19/06/2020,1.612916667,31,81.62875,145.2883333,226.9170833
20/06/2020,1.590833333,28.27777778,77.91541667,160.40625,238.32125
21/06/2020,2.12375,24.55555556,67.59875,184.5504167,252.1483333
22/06/2020,2.58625,26.94444444,67.37291667,175.3333333,242.7054167
23/06/2020,2.7075,29.22222222,71.85416667,161.4695833,233.3233333
24/06/2020,1.296666667,29.77777778,80.23458333,100.1795833,180.4133333
25/06/2020,1.353333333,29.27777778,84.72166667,101.0479167,185.7695833
26/06/2020,1.598333333,28.61111111,79.89958333,148.2820833,228.1829167
27/06/2020,1.531666667,31.61111111,69.85583333,164.19125,234.0475
28/06/2020,1.682916667,32.38888889,90.82791667,107.5041667,198.3308333
29/06/2020,1.496666667,29.44444444,77.65583333,154.71625,232.3733333
30/06/2020,1.36875,27.72222222,82.20083333,155.8779167,238.0791667
01/07/2020,1.258333333,29.61111111,69.08125,179.6179167,248.69875
02/07/2020,1.69,27.77777778,70.73333333,168.6379167,239.37125
03/07/2020,1.6725,29.88888889,69.47666667,174.54375,244.0216667
04/07/2020,2.715833333,29.22222222,79.96791667,75.43083333,155.3995833
05/07/2020,1.507916667,29.83333333,85.29708333,112.3166667,197.6154167
06/07/2020,1.425416667,30.61111111,74.12083333,171.2575,245.3775
07/07/2020,1.755833333,32.16666667,73.47833333,157.9570833,231.43625
08/07/2020,2.43375,31,74.71,156.5375,231.2495833
09/07/2020,1.89625,30.66666667,74.49833333,158.5691667,233.0666667
10/07/2020,1.66125,28.16666667,70.15458333,172.4941667,242.64875
11/07/2020,2.600833333,28.33333333,72.38291667,171.8233333,244.2066667
12/07/2020,1.936666667,30,89.03041667,114.62375,203.6541667
13/07/2020,1.569166667,31.33333333,73.47833333,163.64375,237.1208333
14/07/2020,1.46875,30.27777778,73.31375,170.3979167,243.71125
15/07/2020,2.264583333,28.16666667,80.34625,145.0495833,225.3945833
16/07/2020,1.898333333,29.72222222,89.59083333,109.65625,199.2470833
17/07/2020,1.53125,30.77777778,83.31333333,142.8270833,226.1408333
18/07/2020,1.265,29.66666667,74.48166667,165.1979167,239.6804167
19/07/2020,1.776666667,29.55555556,76.94375,151.8404167,228.785
20/07/2020,2.212916667,27.22222222,80.08166667,120.26,200.3425
21/07/2020,2.37875,25.05555556,85.29083333,58.2925,143.5829167
22/07/2020,1.175,26.11111111,72.66958333,175.0266667,247.6958333
23/07/2020,1.664583333,28.44444444,75.285,168.4891667,243.7729167
24/07/2020,2.049166667,28.77777778,72.72333333,157.3020833,230.0258333
25/07/2020,1.503333333,29.33333333,84.03083333,115.9845833,200.015
26/07/2020,1.325416667,28.16666667,77.26041667,109.07875,186.34
27/07/2020,1.304583333,24.83333333,72.68416667,157.0054167,229.69
28/07/2020,1.850416667,22.88888889,70.82833333,159.4695833,230.2983333
29/07/2020,2.839166667,25.55555556,74.73708333,145.6954167,220.4320833
30/07/2020,2.738333333,26.72222222,90.97291667,46.20958333,137.1825
31/07/2020,1.787916667,27.88888889,77.28208333,91.775,169.0566667
01/08/2020,1.146666667,23.72222222,84.4025,115.9054167,200.3079167
02/08/2020,1.08125,22.94444444,75.16833333,154.1904167,229.36
03/08/2020,1.68375,24.22222222,74.34291667,134.2804167,208.6220833
04/08/2020,1.296666667,25.27777778,83.09791667,144.5020833,227.5983333
05/08/2020,1.462083333,24.33333333,70.89833333,183.5483333,254.4466667
06/08/2020,1.974583333,26.83333333,70.80708333,157.0354167,227.8425
07/08/2020,2,26.94444444,76.13958333,147.8525,223.9933333
08/08/2020,1.68625,25.72222222,78.30291667,113.0183333,191.32125
09/08/2020,1.520833333,26.83333333,72.86291667,112.45875,185.3225
10/08/2020,1.37625,26.83333333,73.83375,136.5908333,210.42625
11/08/2020,1.3425,27.66666667,80.9625,114.8645833,195.8279167
12/08/2020,1.50625,26.83333333,79.49833333,118.26625,197.7645833
13/08/2020,2.327916667,27.61111111,76.40333333,105.2558333,181.6591667
14/08/2020,2.538333333,26.22222222,68.14833333,65.73416667,133.8825
15/08/2020,2.135416667,27.77777778,74.87583333,117.3816667,192.2575
16/08/2020,1.377083333,28.11111111,75.07875,119.3983333,194.4775
17/08/2020,2.329583333,27.72222222,75.37958333,143.1933333,218.5733333
18/08/2020,1.489583333,27.55555556,84.42291667,104.1641667,188.5866667
19/08/2020,1.944166667,27.33333333,65.24,82.25416667,147.49375
20/08/2020,2.244166667,27.27777778,49.78666667,14.98291667,64.76875
21/08/2020,2.15,26.83333333,73.375,94.26541667,167.6416667
22/08/2020,1.371666667,26.72222222,67.62708333,193.30625,260.9333333
23/08/2020,1.247916667,27,72.0975,172.0958333,244.195
24/08/2020,1.56875,26.5,71.61666667,152.42125,224.0379167
25/08/2020,1.890833333,27.33333333,83.3525,69.46291667,152.8154167
26/08/2020,0.97125,25.88888889,56.09958333,21.2275,77.32833333
27/08/2020,1.44,24.83333333,31.93,0.705,32.63625
28/08/2020,1.559583333,25.44444444,72.52666667,105.4454167,177.9720833
29/08/2020,1.008333333,24.88888889,70.72291667,189.4033333,260.1266667
30/08/2020,1.19875,25.94444444,68.52041667,194.4995833,263.0191667
31/08/2020,1.91375,24.94444444,54.53083333,4.268333333,58.79916667
01/09/2020,2.1725,24.88888889,51.15833333,19.67,70.82625
02/09/2020,1.290833333,24.5,68.77833333,81.18458333,149.9629167
03/09/2020,1.43375,24.22222222,76.92333333,85.29333333,162.2154167
04/09/2020,1.445,23.83333333,74.80541667,130.2070833,205.0125
05/09/2020,1.133333333,23.38888889,69.49,191.6716667,261.16
06/09/2020,1.185833333,23.94444444,70.3175,188.7204167,259.0379167
07/09/2020,1.52375,23.88888889,72.66708333,190.3291667,262.9970833
08/09/2020,1.20625,24.11111111,69.35291667,196.4979167,265.8508333
09/09/2020,1.357083333,24.38888889,69.54583333,194.5025,264.0479167
10/09/2020,1.453333333,23.88888889,66.26666667,207.1620833,273.4291667
11/09/2020,1.450833333,23.5,67.85166667,204.1508333,272.0025
12/09/2020,1.64625,23.94444444,67.97916667,204.9708333,272.9508333
13/09/2020,1.45625,22.83333333,68.26833333,200.18625,268.455
14/09/2020,1.4025,22.33333333,68.6075,190.2108333,258.8191667
15/09/2020,1.76625,22.38888889,67.16333333,205.4545833,272.6183333
16/09/2020,1.652083333,22.66666667,67.78958333,205.8375,273.62625
17/09/2020,1.895833333,22.33333333,67.28625,210.63375,277.91875
18/09/2020,1.778333333,22.22222222,64.80166667,217.40875,282.2095833
19/09/2020,1.8125,21.27777778,65.09833333,220.1020833,285.2
20/09/2020,2.0725,21.27777778,65.08375,224.9570833,290.04
21/09/2020,1.81625,20.94444444,64.73416667,224.3316667,289.0666667
22/09/2020,1.686666667,20.05555556,64.07833333,225.77375,289.8516667
23/09/2020,1.919166667,20.22222222,64.25416667,220.3475,284.6016667
24/09/2020,1.773333333,20.55555556,63.67,220.4120833,284.0833333
25/09/2020,1.609583333,18.44444444,63.875,199.4795833,263.3533333
26/09/2020,1.635,18.55555556,71.89708333,178.49625,250.3929167
27/09/2020,1.499166667,18.33333333,65.38875,210.8204167,276.2095833
28/09/2020,1.562916667,18.77777778,62.9375,222.0008333,284.9383333
29/09/2020,1.86875,18.88888889,66.18625,215.705,281.89
30/09/2020,1.7925,18.38888889,62.29041667,221.375,283.6666667
01/10/2020,2.324583333,18,63.60458333,220.7745833,284.38
02/10/2020,2.094583333,18.38888889,62.13541667,235.15625,297.2908333
03/10/2020,2.07125,19,61.565,232.95375,294.5208333
04/10/2020,1.646666667,18,61.38458333,233.95375,295.3391667
05/10/2020,2.341666667,17.83333333,61.17833333,234.80375,295.9816667
06/10/2020,1.625416667,17.5,61.23833333,236.0525,297.2908333
07/10/2020,1.640416667,17.5,59.90208333,230.0970833,289.9991667
08/10/2020,1.60625,17.44444444,59.94708333,227.025,286.9716667
09/10/2020,1.482083333,17.44444444,59.65125,228.3070833,287.9583333
10/10/2020,1.799583333,16.05555556,58.90125,230.8675,289.7683333
11/10/2020,1.8475,16,58.30375,228.5841667,286.8866667
12/10/2020,1.738333333,16.83333333,62.08875,219.855,281.94375
13/10/2020,2.209166667,16.05555556,63.11583333,211.5795833,274.6954167
14/10/2020,2.357083333,16.33333333,58.56333333,237.91375,296.4775
15/10/2020,2.065833333,15.61111111,58.83958333,240.1129167,298.9529167
16/10/2020,2.131666667,11.66666667,58.27208333,240.4220833,298.6958333
17/10/2020,1.612916667,12.11111111,57.68458333,238.05625,295.7404167
18/10/2020,2.21125,13.16666667,57.67666667,239.4825,297.16
19/10/2020,1.753333333,13.83333333,57.81625,236.4016667,294.21625
20/10/2020,1.73625,11.66666667,56.86166667,236.7470833,293.61
21/10/2020,1.691666667,11.77777778,56.56458333,226.4954167,283.06
22/10/2020,1.666666667,11.5,56.02791667,227.5795833,283.6079167
23/10/2020,1.589166667,11.33333333,56.10291667,232.3775,288.47875
24/10/2020,1.856666667,11.5,56.63416667,232.0279167,288.6620833
25/10/2020,2.71125,11.5,68.7575,181.0545833,249.8108333
26/10/2020,2.404166667,10.38888889,55.72583333,238.6875,294.4125
27/10/2020,1.804166667,11.11111111,55.78041667,239.7633333,295.545
28/10/2020,1.574583333,12.5,55.83541667,235.705,291.54125
29/10/2020,1.78625,12.61111111,59.51458333,208.0220833,267.5370833
30/10/2020,2.37,13.94444444,55.56333333,238.4879167,294.05125
31/10/2020,2.112916667,14.33333333,55.04833333,241.6191667,296.6679167
01/11/2020,2.062083333,14.61111111,53.90166667,238.1025,292.0041667
02/11/2020,1.916666667,14.83333333,53.81791667,237.5816667,291.3995833
03/11/2020,1.707083333,14.5,53.65541667,237.2958333,290.9504167
04/11/2020,1.713333333,14.5,53.48416667,239.5708333,293.05375
05/11/2020,1.76375,14.66666667,53.51666667,239.6316667,293.1479167
06/11/2020,2.29625,14.83333333,53.13,238.5916667,291.7216667
07/11/2020,2.34875,14.05555556,53.41625,241.4120833,294.8279167
08/11/2020,1.50625,11.88888889,52.90583333,239.61,292.515
09/11/2020,1.560416667,13.38888889,64.09333333,205.6433333,269.7366667
10/11/2020,1.556666667,13.83333333,79.01791667,127.9266667,206.9441667
11/11/2020,1.55875,11.83333333,73.67666667,160.7175,234.3945833
12/11/2020,1.666666667,9.722222222,55.98166667,223.3141667,279.2945833
13/11/2020,1.437083333,10.61111111,63.23916667,181.6158333,244.855
14/11/2020,1.930416667,9.277777778,68.50625,51.54916667,120.0541667
15/11/2020,2.173333333,8.444444444,39.515,23.3825,62.89708333
16/11/2020,1.520416667,7.166666667,52.9425,106.0416667,158.9829167
17/11/2020,2.404166667,7.722222222,50.72208333,235.8120833,286.53375
18/11/2020,1.327083333,7.833333333,53.06583333,229.7425,282.80875
19/11/2020,1.631666667,8.166666667,64.00166667,152.47,216.4720833
20/11/2020,2.971666667,10,50.40833333,237.3795833,287.7883333
21/11/2020,2.410416667,11.44444444,50.92333333,242.2379167,293.1625
22/11/2020,1.678333333,11.83333333,68.63958333,35.98833333,104.6275
23/11/2020,2.810416667,10.94444444,38.1625,13.99583333,52.15875
24/11/2020,2.052083333,10.38888889,45.955,45.08458333,91.03916667
25/11/2020,1.669583333,9.388888889,44.32083333,40.59375,84.91458333
26/11/2020,2.392083333,9.5,49.1375,227.4008333,276.5379167
27/11/2020,2.267083333,8.666666667,49.77625,236.2720833,286.0483333
28/11/2020,2.37375,8.055555556,74.11416667,160.79375,234.9079167
29/11/2020,1.633333333,8.777777778,63.48833333,183.6591667,247.1466667
30/11/2020,1.930416667,8.666666667,48.94916667,232.9070833,281.8566667
01/12/2020,1.7875,8.666666667,48.27375,230.3225,278.5966667
02/12/2020,2.31125,13.41,48.20708333,232.2775,280.4845833
03/12/2020,1.639583333,13.28333333,48.35416667,234.49625,282.85
04/12/2020,1.615,13.31875,51.7,204.5154167,256.2170833
05/12/2020,1.731666667,13.895,50.23916667,178.2808333,228.5204167
06/12/2020,1.855416667,14.11083333,49.86375,197.9395833,247.805
07/12/2020,1.79375,14.31375,51.94041667,88.48333333,140.4229167
08/12/2020,2.02375,12.61166667,35.5775,18.96083333,54.53833333
09/12/2020,2.05375,13.14583333,48.10833333,191.8683333,239.97625
10/12/2020,2.255833333,12.66458333,48.28333333,222.1325,270.4158333
11/12/2020,1.6,11.8675,60.17875,24.11041667,84.28958333
12/12/2020,1.44625,10.90125,40.89166667,65.99541667,106.8875
13/12/2020,1.399166667,10.06291667,48.06333333,196.685,244.7483333
14/12/2020,1.132083333,9.134166667,49.22583333,185.8079167,235.0333333
15/12/2020,2.104166667,7.755,47.68875,200.8983333,248.5875
16/12/2020,2.186666667,7.3075,48.65,233.71125,282.3620833
17/12/2020,2.45875,7.05,48.30375,243.2475,291.5529167
18/12/2020,2.47625,6.7525,49.07458333,249.2404167,298.315
19/12/2020,2.190833333,7.3725,48.02541667,242.2575,290.2845833
20/12/2020,2.14625,9.02,54.83208333,214.5229167,269.35625
21/12/2020,2.305416667,10.58625,53.77291667,200.0054167,253.7783333
22/12/2020,2.231666667,10.94083333,46.67833333,233.04,279.7179167
23/12/2020,1.476666667,9.89875,46.99208333,231.9308333,278.92375
24/12/2020,1.615,9.389583333,55.5725,207.1879167,262.76
25/12/2020,1.89125,9.139583333,67.48166667,156.6825,224.1641667
26/12/2020,1.430833333,9.264583333,47.405,238.1670833,285.5725
27/12/2020,1.916666667,8.179583333,60.93541667,59.39833333,120.3345833
28/12/2020,1.907916667,7.91125,51.39458333,211.5320833,262.9275
29/12/2020,2.1175,8.438333333,47.91375,231.5845833,279.4975
30/12/2020,2.355,8.054583333,48.53708333,246.3025,294.84125
31/12/2020,2.615416667,7.890833333,51.01958333,245.2441667,296.2629167
01/01/2021,1.614583333,8.888888889,48.89333333,251.3245833,300.2170833
02/01/2021,1.835833333,9.833333333,47.46333333,241.2383333,288.70125
03/01/2021,2.416666667,9.722222222,47.54333333,119.7954167,167.3379167
04/01/2021,2.1725,12.05555556,44.92708333,144.58,189.5075
05/01/2021,1.801666667,10.77777778,33.04,13.87916667,46.91875
06/01/2021,1.425416667,10.88888889,42.22833333,62.53625,104.7641667
07/01/2021,1.5,11.05555556,49.39083333,195.7141667,245.1054167
08/01/2021,1.618333333,9.444444444,43.7975,96.86041667,140.6583333
09/01/2021,2.155833333,9.222222222,48.68875,188.5620833,237.2495833
10/01/2021,2.175416667,10.5,48.47208333,224.14375,272.6158333
11/01/2021,2.094583333,9.555555556,48.49333333,249.8983333,298.3904167
12/01/2021,2.352916667,9.777777778,49.4675,259.78125,309.2491667
13/01/2021,1.875,9.222222222,49.4075,260.5491667,309.9575
14/01/2021,1.43625,9.5,70.50208333,177.1716667,247.6733333
15/01/2021,1.312916667,9.944444444,55.84166667,226.22,282.0608333
16/01/2021,1.777083333,10.11111111,60.10666667,218.5920833,278.6991667
17/01/2021,1.983333333,9.5,50.21083333,242.4108333,292.6216667
18/01/2021,1.165,10.05555556,57.3075,172.1133333,229.4216667
19/01/2021,2.065833333,11,51.04458333,232.6266667,283.6695833
20/01/2021,2.488333333,10.83333333,48.64416667,255.4954167,304.1404167
21/01/2021,2.01125,11.44444444,55.28375,246.4945833,301.77875
22/01/2021,2.37875,11.22222222,67.30166667,168.895,236.1966667
23/01/2021,2.2525,9.777777778,45.16833333,130.8575,176.0254167
24/01/2021,1.847916667,10.44444444,49.13208333,257.2575,306.39
25/01/2021,1.909166667,10.05555556,49.13958333,257.6333333,306.7733333
26/01/2021,1.77375,10.44444444,49.25958333,258.38,307.6404167
27/01/2021,2.269583333,10,50.19666667,262.6425,312.8395833
28/01/2021,1.689583333,10.5,50.22041667,260.4154167,310.635
29/01/2021,2.046666667,10.11111111,50.42333333,262.7691667,313.1933333
30/01/2021,2.112083333,9.611111111,51.45458333,264.30125,315.7554167
31/01/2021,1.61875,10.83333333,51.56083333,248.5058333,300.0654167
01/02/2021,2.100833333,12.38888889,49.65708333,252.1825,301.84
02/02/2021,2.043333333,11.77777778,82.06791667,85.37583333,167.4441667
03/02/2021,2.000416667,12.05555556,69.43583333,130.0454167,199.4808333
04/02/2021,2.075416667,10.38888889,73.08916667,108.9991667,182.08875
05/02/2021,1.535,10.88888889,50.89458333,239.62125,290.5158333
06/02/2021,2.105,11.5,51.03625,255.60375,306.6395833
07/02/2021,1.857083333,12.38888889,51.00916667,258.1083333,309.1183333
08/02/2021,1.69625,13.94444444,63.93041667,221.01375,284.945
09/02/2021,1.794166667,13.66666667,54.3,245.2708333,299.5704167
10/02/2021,1.9,14.55555556,51.31625,260.4283333,311.7445833
11/02/2021,1.8475,14.83333333,51.785,261.6475,313.4329167
12/02/2021,1.769583333,15.11111111,61.76291667,245.2525,307.0158333
13/02/2021,1.597083333,14.55555556,78.52166667,175.51625,254.0379167
14/02/2021,1.911666667,13.88888889,51.7675,256.8420833,308.6091667
15/02/2021,1.469583333,14.61111111,51.84208333,260.5979167,312.4404167
16/02/2021,1.75625,15.72222222,52.22666667,265.4016667,317.6279167
17/02/2021,1.535416667,15.38888889,52.69291667,266.0391667,318.7325
18/02/2021,1.830416667,15.44444444,52.44416667,261.5883333,314.0333333
19/02/2021,1.582083333,15.72222222,55.29125,252.4758333,307.7679167
20/02/2021,1.89125,15.55555556,74.09958333,183.3270833,257.4270833
21/02/2021,2.169583333,16.72222222,66.57625,221.3654167,287.9408333
22/02/2021,1.259166667,17.55555556,70.77875,143.4616667,214.2395833
23/02/2021,2.075833333,18.66666667,56.46791667,224.8683333,281.3366667
24/02/2021,1.747916667,18.27777778,55.195,249.0841667,304.2791667
25/02/2021,1.902083333,19.05555556,55.54541667,245.4091667,300.9545833
26/02/2021,2.47375,17.55555556,63.26833333,126.31625,189.5833333
27/02/2021,2.244583333,15.05555556,62.16791667,172.6516667,234.8191667
28/02/2021,2.235,15.72222222,56.52166667,260.52125,317.0441667
01/03/2021,2.224166667,15.83333333,54.925,267.8308333,322.75625
02/03/2021,2.51375,16.66666667,59.08541667,259.8866667,318.9729167
03/03/2021,1.791666667,17.27777778,55.05166667,263.2454167,318.2966667
04/03/2021,1.807083333,18,56.28041667,256.27875,312.55875
05/03/2021,2.565416667,18.61111111,55.425,266.51,321.9345833
06/03/2021,1.399166667,17.22222222,93.47,52.14083333,145.6116667
07/03/2021,2.63125,19.05555556,72.75083333,155.7575,228.5083333
08/03/2021,1.790416667,17,63.54583333,216.7858333,280.3308333
09/03/2021,1.930833333,19.16666667,56.17625,255.5304167,311.7066667
10/03/2021,2.628333333,19.77777778,72.88708333,196.5916667,269.4775
11/03/2021,3.31375,15.05555556,84.98375,31.33041667,116.3145833
12/03/2021,2.83375,13.72222222,77.69208333,88.53083333,166.2229167
13/03/2021,2.344583333,16.77777778,73.57625,217.4483333,291.025
14/03/2021,2.669583333,16.16666667,75.08875,114.4775,189.5666667
15/03/2021,2.254583333,17.27777778,68.73,234.325,303.0554167
16/03/2021,1.962083333,19.38888889,69.04458333,222.11,291.1554167
17/03/2021,1.746666667,20.88888889,65.08833333,227.2570833,292.3466667
18/03/2021,2.145833333,19.88888889,72.71875,212.2979167,285.0175
19/03/2021,2.205,21.27777778,61.94541667,245.37875,307.32625
20/03/2021,1.964583333,20.94444444,69.3925,229.1291667,298.5216667
21/03/2021,1.876666667,17.33333333,69.725,18.41666667,88.1425
22/03/2021,2.655,14.16666667,56.95291667,4.125,61.07833333
23/03/2021,4.1475,14,62.50916667,26.20666667,88.71583333
24/03/2021,1.867916667,15.77777778,77.29416667,136.5016667,213.7975
25/03/2021,2.37875,17.55555556,65.7325,237.0504167,302.7820833
26/03/2021,1.994166667,19.5,57.50375,258.78875,316.2920833
27/03/2021,2.032083333,20.72222222,85.85541667,190.3445833,276.2008333
28/03/2021,1.845,22.83333333,62.97291667,229.7429167,292.7166667
29/03/2021,2.8475,21.83333333,65.99875,170.82,236.81875
30/03/2021,2.864583333,21.77777778,59.17708333,247.4570833,306.6325
31/03/2021,4.559583333,20.11111111,59.49166667,268.6166667,328.11
01/04/2021,5.82125,19.66666667,59.66791667,270.0458333,329.71375
02/04/2021,4.48,19.66666667,59.81833333,269.16875,328.9883333
03/04/2021,1.847083333,19.16666667,58.95041667,260.8329167,319.7841667
04/04/2021,2.50375,20,106.2683333,48.36416667,154.6333333
05/04/2021,1.845,20.38888889,82.42708333,193.6275,276.0529167
06/04/2021,2.680416667,18.22222222,98.08041667,77.70708333,175.7879167
07/04/2021,2.014166667,17.83333333,63.255,221.7175,284.9729167
08/04/2021,2.206666667,18.66666667,62.6925,245.4745833,308.1670833
09/04/2021,2.16125,20.38888889,61.37583333,249.9641667,311.3404167
10/04/2021,2.1725,21.83333333,64.39458333,233.4370833,297.8320833
11/04/2021,2.264166667,21.94444444,82.68666667,181.7504167,264.43625
12/04/2021,2.582916667,22.5,64.86791667,229.7791667,294.64625
13/04/2021,2.569166667,23.5,78.43,201.22625,279.6558333
14/04/2021,2.1725,24.16666667,78.18166667,195.5520833,273.7345833
15/04/2021,2.678333333,19.77777778,91.34333333,104.5416667,195.8858333
16/04/2021,2.367916667,17.83333333,96.49708333,31.03375,127.5308333
17/04/2021,1.673333333,16.5,78.31875,34.5075,112.82625
18/04/2021,1.8475,18.05555556,86.345,112.2608333,198.60625
19/04/2021,2.208333333,19.83333333,66.775,231.01125,297.78625
20/04/2021,1.813333333,20.94444444,131.6804167,44.48791667,176.1691667
21/04/2021,2.20625,19.83333333,67.98666667,200.8295833,268.81625
22/04/2021,3.095,16.88888889,86.37958333,119.9383333,206.3179167
23/04/2021,1.8475,17.66666667,66.42166667,211.8454167,278.2666667
24/04/2021,1.816666667,20.72222222,60.695,240.3645833,301.06
25/04/2021,1.859166667,22.77777778,60.71958333,240.46375,301.1825
26/04/2021,1.964583333,24.66666667,61.65,233.2683333,294.9191667
27/04/2021,2.07125,26.44444444,82.45916667,182.2583333,264.7175
28/04/2021,1.896666667,27,69.0225,215.2441667,284.2654167
29/04/2021,1.46875,27.44444444,77.22875,183.9954167,261.2245833
30/04/2021,1.46875,27.33333333,69.1525,206.06625,275.21875
01/05/2021,1.591666667,27.94444444,66.18708333,213.52625,279.7129167
02/05/2021,1.731666667,27.88888889,64.84958333,203.9016667,268.7516667
03/05/2021,1.414583333,27.66666667,67.33416667,192.4458333,259.7804167
04/05/2021,2.120416667,25.55555556,87.97916667,141.97125,229.9516667
05/05/2021,1.65,23.83333333,67.53416667,195.0241667,262.5579167
06/05/2021,2.029166667,25,69.72625,191.4370833,261.1625
07/05/2021,1.545416667,24.5,71.94333333,187.1275,259.0704167
08/05/2021,1.122083333,25.61111111,66.16333333,198.9729167,265.1366667
09/05/2021,1.444166667,25.94444444,68.65875,195.3108333,263.96875
10/05/2021,1.839583333,26.61111111,67.88458333,182.085,249.96875
11/05/2021,1.667083333,24.33333333,100.0029167,86.32541667,186.3283333
12/05/2021,1.749166667,25.55555556,81.9625,164.33875,246.3004167
13/05/2021,2.520416667,22.27777778,78.52166667,137.2141667,215.7345833
14/05/2021,1.445833333,23.83333333,76.07291667,170.84125,246.9154167
15/05/2021,1.434166667,23.11111111,97.73333333,118.0479167,215.7829167
16/05/2021,1.669166667,25.05555556,84.97,147.20125,232.1695833
17/05/2021,1.83,27.11111111,63.87375,207.7283333,271.6029167
18/05/2021,1.81125,27.83333333,65.70708333,207.4029167,273.11
19/05/2021,1.869166667,28.33333333,65.47083333,195.9558333,261.4270833
20/05/2021,2.770416667,26.05555556,67.59208333,195.4783333,263.07
21/05/2021,2.175,25.66666667,68.7025,194.86625,263.5679167
22/05/2021,1.674583333,25.77777778,79.31916667,174.6916667,254.0104167
23/05/2021,1.71875,23.5,104.5445833,105.12875,209.67375
24/05/2021,2.550833333,26.05555556,67.45583333,199.6558333,267.1125
25/05/2021,2.29,27,64.53,210.34125,274.8716667
26/05/2021,2.36,27.94444444,63.67291667,211.0158333,274.6883333
27/05/2021,2.472083333,30.22222222,64.7775,208.6654167,273.4429167
28/05/2021,1.8625,30.61111111,74.49458333,183.4070833,257.9
29/05/2021,2.684583333,30.94444444,67.795,191.495,259.2895833
30/05/2021,2.05125,30.11111111,68.16041667,188.21875,256.3779167
31/05/2021,2.155833333,28.5,73.19208333,174.74,247.9308333
01/06/2021,2.344583333,26.05555556,76.8025,162.4766667,239.2795833
02/06/2021,1.646666667,29.44444444,70.65041667,173.80125,244.45125
03/06/2021,2.703333333,26.05555556,89.94166667,115.7229167,205.6641667
04/06/2021,1.297916667,28.5,72.82041667,170.5891667,243.4083333
05/06/2021,1.952916667,29.66666667,73.53541667,157.6504167,231.1854167
06/06/2021,1.905416667,31.44444444,76.78083333,166.8,243.5808333
07/06/2021,1.820833333,33.16666667,65.91916667,190.61125,256.5316667
08/06/2021,1.689583333,35,64.49666667,194.6029167,259.0991667
09/06/2021,1.266666667,35.16666667,64.56416667,197.1895833,261.755
10/06/2021,2.230833333,36.72222222,71.06875,177.7258333,248.7954167
11/06/2021,2.660833333,32.83333333,75.25291667,149.1254167,224.3779167
12/06/2021,2.477083333,30.77777778,70.77166667,164.6783333,235.4504167
13/06/2021,3.29,27.83333333,73.10625,144.0283333,217.1354167
14/06/2021,1.7925,28,72.75833333,159.1233333,231.8808333
15/06/2021,1.80875,27.66666667,77.76041667,158.3541667,236.115
16/06/2021,1.955833333,25.94444444,72.28958333,154.2791667,226.5695833
17/06/2021,1.265,27.16666667,69.99583333,178.1375,248.1333333
18/06/2021,1.964583333,29.44444444,69.71583333,183.57375,253.29
19/06/2021,2.11625,30.27777778,68.30708333,186.81375,255.1208333
20/06/2021,2.682083333,28.66666667,75.2875,164.7458333,240.0333333
21/06/2021,1.646666667,28.77777778,73.37083333,174.715,248.08625
22/06/2021,1.884583333,31.11111111,70.4525,181.9416667,252.3945833
23/06/2021,1.580833333,31.94444444,70.40125,182.80375,253.2054167
24/06/2021,2.025833333,32,78.92833333,152.6775,231.6058333
25/06/2021,2.267916667,29.44444444,80.65791667,156.0229167,236.6816667
26/06/2021,2.3075,27.77777778,73.26208333,170.4991667,243.76
27/06/2021,1.3475,30.11111111,72.93166667,176.7508333,249.6829167
28/06/2021,1.653333333,32.05555556,70.30041667,180.3433333,250.64375
29/06/2021,1.8275,32.94444444,68.4575,182.94,251.3979167
30/06/2021,1.705,34.27777778,70.41583333,178.6458333,249.0604167
01/07/2021,2.085833333,33.77777778,69.65,172.0270833,241.67625
02/07/2021,2.18625,31.83333333,74.21041667,166.88625,241.0958333
03/07/2021,2.66875,29.83333333,76.99333333,156.0229167,233.0141667
04/07/2021,1.494583333,30.5,77.8675,159.3125,237.1816667
05/07/2021,1.02625,28.94444444,91.18666667,137.4675,228.6545833
06/07/2021,1.175416667,32.11111111,71.3275,169.4558333,240.7845833
07/07/2021,1.666666667,32.5,69.97875,177.56125,247.54
08/07/2021,2.126666667,32.33333333,70.5975,174.5416667,245.1395833
09/07/2021,3.229583333,32.5,73.13708333,164.6229167,237.75875
10/07/2021,2.831666667,31.11111111,81.015,96.26291667,177.2783333
11/07/2021,2.876666667,30.72222222,76.98208333,123.28625,200.2683333
12/07/2021,3.295416667,26.22222222,66.09833333,16.92125,83.01875
